config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
senses_smell,23,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3969136817315582,,311,0.01555,194.07884259999992,35.93,3.62,9.925414364640883,32.31,11.195,0.8945171166156415,0.7859116022099447,0.5552486187845304,0.45165,0.32155,0.0285,33,1,0.030303030303030304,0.7857142857142857,0.0,125,3,0.024,0.8,4,0.024,0,520000
senses_smell,24,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4470048174348762,,273,0.01365,194.17504299999564,42.51,2.465,17.245436105476674,40.045,17.185,0.9228416843095743,0.8681541582150102,0.09533468559837728,0.5162,0.3923,0.0215,29,5,0.1724137931034483,0.4583333333333333,0.0,46,2,0.043478260869565216,0.6538461538461539,7,0.043478260869565216,0,520000
senses_smell,25,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6129640050826927,,95,0.00475,191.8364647000053,50.714999999999996,0.17500000000000002,289.79999999999995,50.54,50.56,0.7417923691215617,0.4,0.34285714285714286,0.34555,0.3762,0.0007,1189,0,0.0,,,16,8,0.5,0.873900293255132,8,0.0,0,520000
senses_smell,26,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.417241545210995,,222,0.0111,192.88101720000122,53.665,1.48,36.26013513513514,52.185,33.385,0.9916146464175906,0.7297297297297297,0.057432432432432436,0.35675,0.53215,0.01085,32,0,0.0,,,56,2,0.03571428571428571,1.0,2,0.0,0,520000
senses_smell,27,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4204310934288054,,271,0.01355,194.58705349999946,47.370000000000005,2.7,17.544444444444444,44.67,13.44,0.993983533882204,0.75,0.3907407407407407,0.4762,0.47095,0.0203,32,9,0.28125,0.5238095238095238,0.1111111111111111,87,5,0.05747126436781609,0.4166666666666667,14,0.05747126436781609,0,520000
senses_smell,28,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.433365779791396,,253,0.01265,191.90288130000408,46.245000000000005,4.8950000000000005,9.447395301327886,41.35,23.395,0.9829170721159044,0.9591419816138917,0.5873340143003064,0.3818,0.4546,0.04705,29,2,0.06896551724137931,0.7857142857142857,0.0,18,0,0.0,,2,0.0,0,520000
senses_smell,29,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.386557163265336,,363,0.01815,190.95002170000225,33.875,2.06,16.44417475728155,31.815,11.96,0.9554243542435424,0.7427184466019418,0.3859223300970874,0.521,0.3237,0.01535,23,2,0.08695652173913043,0.8333333333333333,0.5,54,1,0.018518518518518517,0.6666666666666666,3,0.018518518518518517,0,520000
senses_smell-vision,0,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.9854022337750208,,0,0.0,198.285449899995,46.845,5.175,9.052173913043479,41.67,46.845,0.5915252428220727,0.5806763285024155,0.2289855072463768,0.69265,0.2771,0.03005,3826,350,0.09147935180345008,1.0,0.9485714285714286,434,350,0.8064516129032258,0.6,700,0.09147935180345008,0,520000
senses_smell-vision,1,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.630353877124724,,98,0.0049,197.5394082000057,73.015,0.6649999999999999,109.79699248120302,72.35,57.945,0.9151544203245908,0.9473684210526315,0.9473684210526315,0.262,0.6682,0.00635,986,0,0.0,,,5,2,0.4,0.6965811965811965,2,0.0,0,520000
senses_smell-vision,2,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6517269843174088,,109,0.00545,196.57910899999843,49.625,0.27,183.79629629629628,49.355,47.285,0.603727959697733,0.7037037037037037,0.37037037037037035,0.6285,0.2996,0.00195,3627,0,0.0,,,14,6,0.42857142857142855,0.7564102564102564,6,0.0,0,520000
senses_smell-vision,3,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6162835176365443,,72,0.0036,196.18603440000152,61.88,1.6,38.675,60.28,61.155,0.7094376212023271,0.90625,0.89375,0.34945,0.439,0.0145,688,15,0.02180232558139535,0.7142857142857143,0.0,28,17,0.6071428571428571,0.5625,32,0.02180232558139535,0,520000
senses_smell-vision,4,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.5004189799466258,,218,0.0109,197.42860169999767,56.155,1.8950000000000002,29.63324538258575,54.26,20.19,0.8316267473956015,0.7493403693931399,0.20316622691292877,0.3112,0.46705,0.01425,848,0,0.0,,,70,2,0.02857142857142857,0.6093073593073594,2,0.0,0,520000
senses_smell-vision,5,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6077933282437809,,83,0.00415,198.51536810000107,61.050000000000004,0.24,254.37500000000003,60.81,59.07,0.41064701064701065,0.5625,0.5625,0.3805,0.2508,0.0014,2234,3,0.0013428827215756492,1.0,1.0,17,7,0.4117647058823529,0.9166666666666666,10,0.0013428827215756492,0,520000
senses_smell-vision,6,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6361951194252846,,124,0.0062,200.07866649999778,68.395,1.185,57.71729957805906,67.21,57.79,0.7828057606550186,0.8016877637130801,0.2911392405063291,0.3016,0.5354,0.00955,935,3,0.0032085561497326204,0.6,0.0,39,2,0.05128205128205128,0.8814102564102564,5,0.0032085561497326204,0,520000
senses_smell-vision,7,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.5416586070835733,,84,0.0042,203.5635426999943,44.18,0.185,238.8108108108108,43.995,43.515,0.9313037573562698,0.5135135135135135,0.4864864864864865,0.5262,0.41145,0.00095,574,5,0.008710801393728223,0.32142857142857145,0.2,18,10,0.5555555555555556,0.6684782608695652,15,0.008710801393728223,0,520000
senses_smell-vision,8,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6389682465318887,,87,0.00435,197.0986911,83.17,0.395,210.55696202531644,82.775,76.2,0.686906336419382,0.5189873417721519,0.4177215189873418,0.1565,0.5713,0.0021,310,2,0.0064516129032258064,0.8571428571428572,0.5,24,15,0.625,0.6923076923076923,17,0.0064516129032258064,0,520000
senses_smell-vision,9,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.5757676457789882,,108,0.0054,197.53203680000297,72.77,1.485,49.003367003366996,71.285,66.31,0.4555448673904081,0.8585858585858586,0.6801346801346801,0.29265,0.33155,0.01275,1517,3,0.001977587343441002,0.9090909090909091,1.0,22,9,0.4090909090909091,0.631578947368421,12,0.001977587343441002,0,520000
senses_smell-vision,10,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6384921775039789,,78,0.0039,197.1950241999948,87.82,0.27999999999999997,313.64285714285717,87.53999999999999,56.655,0.76816214985197,0.2857142857142857,0.19642857142857142,0.10595,0.6746,0.0008,349,1,0.0028653295128939827,0.8571428571428571,0.0,28,16,0.5714285714285714,0.8333333333333334,17,0.0028653295128939827,0,520000
senses_smell-vision,11,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6278443818728253,,115,0.00575,197.31196480000654,46.535,0.315,147.7301587301587,46.22,46.235,0.644676050284732,0.8095238095238095,0.5873015873015873,0.57885,0.3,0.00255,3276,2,0.0006105006105006105,0.774074074074074,0.0,9,5,0.5555555555555556,0.7857142857142857,7,0.0006105006105006105,0,520000
