config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
death_penalty_k_0p5__over_0p02__under_1,6,500000,20000,5,512,0.98,,5000,500,500,20,0.28112845362240213,0.16362845362240225,94,0.0047,148.06662759999745,84.725,3.115,0.930126881085866,0.985553772070626,0.985553772070626,0.1663,0.78805,0.03075,1104,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p02__under_1,7,500000,20000,5,512,0.98,,5000,500,500,20,0.03566172271784765,-0.14808827728215218,147,0.00735,146.1479665999941,53.2,0.16,0.6642857142857143,0.5625,0.0625,0.5966,0.3534,0.001,3476,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p02__under_1,8,500000,20000,5,512,0.98,,5000,500,500,20,0.07076411535999402,-0.07298588464000585,115,0.00575,145.75231650000205,91.105,0.0,0.7783326930464848,,,0.12795,0.7091,0.0,763,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p02__under_1,9,500000,20000,5,512,0.98,,5000,500,500,20,0.6061711743124996,0.33617117431249977,216,0.0108,145.48065729999507,30.395,17.82,0.6206612929758184,0.12598204264870932,0.02132435465768799,0.57975,0.18875,0.02255,2216,0.07175090252707582,12.0,10,0.8333333333333334,0.4968553459119497,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,0,500000,20000,5,512,0.98,,5000,500,500,20,0.09704096186125893,-0.057959038138740926,124,0.0062,148.01036380000005,77.58,1.5699999999999998,0.4754447022428461,0.42038216560509556,0.0,0.30545,0.36885,0.0066,2427,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,1,500000,20000,5,512,0.98,,5000,500,500,20,0.1655618668905574,0.0505618668905575,92,0.0046,148.6629544000025,81.015,0.28500000000000003,0.7684379435906931,0.6140350877192983,0.0,0.2376,0.62255,0.00175,1835,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,2,500000,20000,5,512,0.98,,5000,500,500,20,0.21306788895116624,0.09306788895116633,96,0.0048,148.38601030000427,93.075,0.48,0.7533709374160623,0.84375,0.25,0.0673,0.70125,0.00405,207,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,3,500000,20000,5,512,0.98,,5000,500,500,20,0.11566344918643376,-0.09433655081356604,168,0.0084,148.0874671000056,73.225,1.02,0.8565380675998634,0.5441176470588235,0.04411764705882353,0.2456,0.6272,0.00555,1587,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,4,500000,20000,5,512,0.98,,5000,500,500,20,0.14090794780652,-0.0828420521934798,179,0.00895,148.39896739999676,65.97,0.06999999999999999,0.5760951947855085,0.7142857142857143,0.7142857142857143,0.6181,0.3801,0.0005,5476,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,5,500000,20000,5,512,0.98,,5000,500,500,20,0.0771022889107823,-0.06414771108921757,113,0.00565,148.23144100000354,84.68,1.96,0.8444733112895607,0.9821428571428571,0.0,0.1473,0.7151,0.01925,496,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,6,500000,20000,5,512,0.98,,5000,500,500,20,0.11830520626749949,-0.026694793732500374,116,0.0058,148.48503070000152,85.275,0.0,0.9000293169158604,,,0.18195,0.7675,0.0,1206,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,7,500000,20000,5,512,0.98,,5000,500,500,20,0.4439358942548716,0.3001858942548717,115,0.00575,148.79069909999816,50.824999999999996,19.545,0.6492867683226758,0.7457150166282936,0.19646968534151957,0.3021,0.33,0.14575,444,0.5247747747747747,10.0,10,1.0,1.0,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,8,500000,20000,5,512,0.98,,5000,500,500,20,0.042981952615536854,-0.15201804738446298,156,0.0078,148.29303570000047,81.83500000000001,0.165,0.7686808822630904,0.8484848484848485,0.12121212121212122,0.0629,0.62905,0.0015,57,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_0p5,9,500000,20000,5,512,0.98,,5000,500,500,20,0.24164589885644955,0.06164589885644966,144,0.0072,148.7756597999978,60.589999999999996,0.345,0.5340815316058756,0.927536231884058,0.057971014492753624,0.65335,0.3236,0.0032,5545,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.1283940408747186,-0.28214404087471845,123,0.00615,155.1687247000009,70.685,0.54,0.6604654452854213,0.8703703703703703,0.8703703703703703,0.51655,0.46685,0.0047,4635,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.07760226705233347,-0.21760226705233335,112,0.0056,148.21666189999814,91.535,0.025,0.7650079204675807,0.8,0.0,0.07455,0.70025,0.00025,194,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,2,500000,20000,5,512,0.98,,5000,500,500,20,-0.16242762430740568,-0.35742762430740554,156,0.0078,149.80168879999837,80.645,0.055,0.594767189534379,0.5454545454545454,0.18181818181818182,0.19,0.47965,0.0003,599,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,3,500000,20000,5,512,0.98,,5000,500,500,20,-0.13320829357151648,-0.3082082935715163,140,0.007,147.8363274000003,77.715,0.05,0.8326577880718008,0.2,0.2,0.30945,0.6471,0.0002,2322,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.016103703472064867,-0.1273537034720648,89,0.00445,148.2188296000022,86.5,0.40499999999999997,0.6431791907514451,0.3950617283950617,0.09876543209876543,0.1681,0.55635,0.0016,1204,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,5,500000,20000,5,512,0.98,,5000,500,500,20,0.5081374922002554,0.4568874922002554,41,0.00205,148.8339144000056,49.46,7.074999999999999,0.704913061059442,0.7321554770318022,0.5159010600706714,0.54925,0.34865,0.05185,1917,0.11006781429316641,10.0,10,1.0,0.8104265402843602,0,520000
death_penalty_k_0p5__over_0p3__under_1,6,500000,20000,5,512,0.98,,5000,500,500,20,-0.14213465383987084,-0.2971346538398707,124,0.0062,147.76541120000184,90.02,0.02,0.9070206620750945,0.0,0.0,0.1387,0.81655,5e-05,719,0.0,,10,,,0,520000
