config,n_seeds,sim_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,path_efficiency_median,perfectish_trip_rate_median,trip_success_rate_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,solved_rate,zero_death_rate
beta_0p1,50,500000,5,512,0.99,,5000,500,500,20,0.7875993329567819,0.873159609459222,0.18100175125216916,0.23096666302392324,0.9484199784452149,22.74,4.0,18,56.182500000000005,4.1525,0.687357951962763,0.46572735660464404,0.9090909090909091,0.6919221698113207,0.10570600605221317,0,176.41907208199999,176.43793890000052,0.36,0.36
beta_0p05,50,500000,5,512,0.99,,5000,500,500,20,0.7754232650462547,0.834170399826691,0.14818144094464694,0.3059909491552179,0.9516489405078984,35.76,18.5,9,59.644999999999996,3.6,0.6744114384321459,0.5016811212223746,1.0,0.8248587570621468,0.11937469170935307,0,184.16058192200006,186.3279664000006,0.16,0.18
