config,n_seeds,sim_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,path_efficiency_median,perfectish_trip_rate_median,trip_success_rate_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,solved_rate,zero_death_rate
agent_model_typevanilla_DQN,5,500000,5,512,0.98,,5000,500,500,20,0.0410590516163138,-0.020543745410950283,0.1989593596661238,-0.1441178555920609,0.32113124462988063,95.0,63.0,1,56.415000000000006,5.33,0.6584922797456857,0.5,1.0,0.96329266562633,0.022727272727272728,0,140.43726959999913,142.0446013999972,0.0,0.2
agent_model_typeoracle,5,500000,5,512,0.98,,5000,500,500,20,-0.3070815516531479,-0.30676988431138597,0.0015788707958624883,-0.3097224153846841,-0.30545499258889813,0.0,0.0,5,54.47,5.7,0.7099827882960413,0.7099827882960413,1.0,1.0,0.32650073206442165,0,19.761076000000322,19.700707899999543,0.0,1.0
