config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
curriculum_mode_coordinate__len_500k,9,500000,20000,5,512,0.98,,5000,500,500,20,0.4941381121907362,0.3703881121907363,99,0.00495,155.6735362999898,87.48,0.145,0.9591906721536351,0.13793103448275862,0.0,0.1522,0.8391,0.00025,507,0.0,,10,,,0,520000
curriculum_mode_disabled__len_1m,0,1000000,20000,5,512,0.98,,5000,500,500,20,0.6313547820615819,0.6063547820615819,20,0.001,309.8834960000095,41.685,9.855,0.8784934628763345,0.2795535261288686,0.15626585489599187,0.5856,0.3662,0.02755,594,0.494949494949495,10.0,10,1.0,1.0,0,1020000
curriculum_mode_disabled__len_1m,1,1000000,20000,5,512,0.98,,5000,500,500,20,0.9275332072057118,0.9275332072057118,0,0.0,317.61484780001047,75.175,4.29,0.9747256401729298,0.7342657342657343,0.5337995337995338,0.2357,0.73275,0.0315,380,0.5289473684210526,11.0,10,0.9090909090909091,0.6666666666666666,0,1020000
curriculum_mode_disabled__len_1m,2,1000000,20000,5,512,0.98,,5000,500,500,20,0.3698636003220652,0.1611136003220654,167,0.00835,312.65555309999036,68.795,0.0,0.7104440729704193,,,0.3079,0.48875,0.0,1323,0.0,,10,,,0,1020000
curriculum_mode_disabled__len_1m,3,1000000,20000,5,512,0.98,,5000,500,500,20,0.9425139636242382,0.9425139636242382,0,0.0,327.44743420000304,34.285,22.564999999999998,0.8737057022021292,0.46155550631508974,0.00022158209616662973,0.5104,0.29955,0.10415,865,0.4624277456647399,11.0,10,0.9090909090909091,0.66,0,1020000
curriculum_mode_disabled__len_1m,4,1000000,20000,5,512,0.98,,5000,500,500,20,0.3321804463134503,0.1996804463134504,106,0.0053,320.02564070001245,65.915,0.045,0.5629219449290753,0.5555555555555556,0.0,0.62865,0.37105,0.0003,5691,0.0,,10,,,0,1020000
curriculum_mode_disabled__len_1m,5,1000000,20000,5,512,0.98,,5000,500,500,20,0.9036384813144861,0.9036384813144861,0,0.0,322.43713799999387,48.025,4.66,0.6730869338885996,0.40450643776824036,0.2607296137339056,0.5804,0.32325,0.01885,1684,0.12648456057007126,10.0,10,1.0,0.8544600938967136,0,1020000
curriculum_mode_disabled__len_1m,6,1000000,20000,5,512,0.98,,5000,500,500,20,0.3114144221029742,0.2414144221029743,56,0.0028,336.03985510001075,82.415,2.0549999999999997,0.9952678517260207,0.7226277372262774,0.6301703163017032,0.0982,0.8203,0.01485,76,0.6578947368421053,10.0,10,1.0,0.8,0,1020000
curriculum_mode_disabled__len_1m,7,1000000,20000,5,512,0.98,,5000,500,500,20,0.7051913996630513,0.7014413996630514,3,0.00015,319.888646899999,60.455000000000005,10.465,0.6740550822926143,0.5661729574773053,0.23220258002866698,0.3688,0.4075,0.05925,810,0.2839506172839506,10.0,10,1.0,1.0,0,1020000
curriculum_mode_disabled__len_1m,8,1000000,20000,5,512,0.98,,5000,500,500,20,0.7451740609653174,0.6564240609653175,71,0.00355,319.43775519999326,27.62,22.485,0.914735698769008,0.5935067822993106,0.5098954858794752,0.5138,0.25265,0.13345,456,0.4758771929824561,10.0,10,1.0,0.9216589861751152,0,1020000
curriculum_mode_disabled__len_1m,9,1000000,20000,5,512,0.98,,5000,500,500,20,0.3134673783455066,0.1734673783455067,112,0.0056,317.1152817999973,58.81999999999999,2.355,0.6473138388303298,0.11040339702760085,0.040339702760084924,0.5259,0.38075,0.0026,3367,0.001485001485001485,18.0,10,0.5555555555555556,0.2,0,1020000
curriculum_mode_disabled__len_500k,0,500000,20000,5,512,0.98,,5000,500,500,20,0.44100391732832483,0.31850391732832495,98,0.0049,146.8545604999963,78.63,0.315,0.4393361312476154,0.9682539682539683,0.015873015873015872,0.28585,0.34545,0.00305,2391,0.0,,10,,,0,520000
curriculum_mode_disabled__len_500k,1,500000,20000,5,512,0.98,,5000,500,500,20,0.3890383722470811,0.19153837224708126,158,0.0079,147.99172520000138,76.18,14.180000000000001,0.7610265161459701,0.9682651622002821,0.941114245416079,0.05395,0.57975,0.13735,28,0.0,,10,,,0,520000
curriculum_mode_disabled__len_500k,2,500000,20000,5,512,0.98,,5000,500,500,20,0.8712333929711452,0.8699833929711452,1,5e-05,150.12160150001,52.16499999999999,6.0,0.5272692418288124,0.5008333333333334,0.5008333333333334,0.59285,0.27505,0.03005,3508,0.04817559863169897,10.0,10,1.0,0.9585798816568047,0,520000
curriculum_mode_disabled__len_500k,3,500000,20000,5,512,0.98,,5000,500,500,20,0.3962941940278586,0.3125441940278587,67,0.00335,148.93427660000452,58.045,1.34,0.969247997243518,0.07835820895522388,0.0,0.3141,0.5626,0.00105,305,0.18032786885245902,10.0,10,1.0,0.9818181818181818,0,520000
curriculum_mode_disabled__len_500k,4,500000,20000,5,512,0.98,,5000,500,500,20,0.9103455749825543,0.9103455749825543,0,0.0,148.23504170001252,30.175,33.825,0.9337199668599834,0.10879526977087953,0.007243163340724316,0.4,0.28175,0.0368,400,1.0,10.0,10,1.0,1.0,0,520000
curriculum_mode_disabled__len_500k,5,500000,20000,5,512,0.98,,5000,500,500,20,0.43456899384837033,0.3158189938483704,95,0.00475,150.17787040000258,82.515,0.0,0.5803187299278919,,,0.26795,0.47885,0.0,2223,0.0,,10,,,0,520000
curriculum_mode_disabled__len_500k,6,500000,20000,5,512,0.98,,5000,500,500,20,0.7357753736925794,0.6645253736925794,57,0.00285,157.43051600000763,56.28999999999999,7.295,0.7527091845798544,0.8279643591501028,0.3008910212474297,0.45925,0.42375,0.0604,2574,0.03613053613053613,10.0,10,1.0,0.989247311827957,0,520000
curriculum_mode_disabled__len_500k,7,500000,20000,5,512,0.98,,5000,500,500,20,0.5479663478402728,0.4567163478402728,73,0.00365,169.9272559999954,92.285,0.0,0.9386682559462535,,,0.05615,0.86625,0.0,5,0.0,,10,,,0,520000
curriculum_mode_disabled__len_500k,8,500000,20000,5,512,0.98,,5000,500,500,20,0.7516636280991983,0.6204136280991984,105,0.00525,158.3842108999961,67.13,3.6350000000000002,0.42469834649188143,0.2077028885832187,0.19944979367262725,0.3987,0.28515,0.00755,1551,0.04642166344294004,26.0,10,0.38461538461538464,0.0,0,520000
curriculum_mode_disabled__len_500k,9,500000,20000,5,512,0.98,,5000,500,500,20,0.9034981337583602,0.8959981337583602,6,0.0003,150.85460079999757,31.624999999999996,13.465,0.8999209486166008,0.47716301522465654,0.08132194578536947,0.6098,0.2846,0.06425,632,0.4810126582278481,10.0,10,1.0,0.9967105263157895,0,520000
