config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
random_start_targeted,0,500000,20000,5,512,0.99,,5000,500,500,20,0.9308968918711816,0.9308968918711816,0,0.0,160.18716459999268,44.59,5.035,0.6540704193765419,0.7636544190665343,0.602780536246276,0.6356,0.29165,0.03845,2829,0.08059384941675504,13.0,10,0.7692307692307693,0.08771929824561403,0,520000
random_start_targeted,1,500000,20000,5,512,0.99,,5000,500,500,20,0.6007528423272704,0.6007528423272704,0,0.0,158.29246639998746,78.385,2.46,0.9915162339733368,0.6280487804878049,0.5528455284552846,0.1769,0.7772,0.01545,133,1.0,11.0,10,0.9090909090909091,1.0,0,520000
random_start_targeted,2,500000,20000,5,512,0.99,,5000,500,500,20,0.8551572131787206,0.8401572131787207,6,0.0003,161.78845710000314,45.645,3.2800000000000002,0.7935151714317011,0.6112804878048781,0.5579268292682927,0.577,0.3622,0.02005,1111,0.1719171917191719,10.0,10,1.0,0.7382198952879581,0,520000
random_start_targeted,3,500000,20000,5,512,0.99,,5000,500,500,20,0.7799580069117805,0.5749580069117808,82,0.0041,159.078047899995,48.275,1.6150000000000002,0.6884515794924909,0.7244582043343654,0.6656346749226006,0.5925,0.3324,0.0117,2164,0.026802218114602587,11.0,10,0.9090909090909091,0.7586206896551724,0,520000
random_start_targeted,4,500000,20000,5,512,0.99,,5000,500,500,20,0.6470009438627423,0.35450094386274256,117,0.00585,159.21749019999697,52.825,0.065,0.5855182205395173,0.07692307692307693,0.07692307692307693,0.58365,0.3093,0.0001,3461,0.0017336030049118752,14.5,10,0.6896551724137931,0.16666666666666666,0,520000
random_start_targeted,5,500000,20000,5,512,0.99,,5000,500,500,20,0.8945857731466363,0.8570857731466364,15,0.00075,157.72216410000692,61.985,3.08,0.8065661047027507,0.672077922077922,0.6071428571428571,0.47525,0.49995,0.0207,2378,0.08494533221194281,10.0,10,1.0,0.9801980198019802,0,520000
random_start_targeted,6,500000,20000,5,512,0.99,,5000,500,500,20,0.46073677546999553,0.27823677546999565,73,0.00365,158.2954402000032,82.39,0.265,0.692620463648501,0.660377358490566,0.0,0.16955,0.5707,0.00175,113,0.04424778761061947,12.0,10,0.8333333333333334,0.0,0,520000
random_start_targeted,7,500000,20000,5,512,0.99,,5000,500,500,20,0.6090390948841208,0.30903909488412107,120,0.006,157.63619219999237,56.11000000000001,0.65,0.7230440206736767,0.8846153846153846,0.8769230769230769,0.54125,0.4057,0.0058,2536,0.0027602523659305996,16.0,10,0.625,0.0,0,520000
random_start_targeted,8,500000,20000,5,512,0.99,,5000,500,500,20,0.9028742343843018,0.8528742343843018,20,0.001,164.2682569000026,35.695,6.47,0.628099173553719,0.42272024729520863,0.357032457496136,0.65925,0.2242,0.02735,1373,0.21558630735615442,14.0,10,0.7142857142857143,0.21283783783783783,0,520000
random_start_targeted,9,500000,20000,5,512,0.99,,5000,500,500,20,0.9158343523763118,0.8833343523763119,13,0.00065,162.25860349999857,36.870000000000005,3.975,0.689042582045023,0.49433962264150944,0.4830188679245283,0.7122,0.25405,0.01965,2153,0.10589874593590339,12.0,10,0.8333333333333334,0.17982456140350878,0,520000
random_start_uniform,0,500000,20000,5,512,0.99,,5000,500,500,20,0.6660247522379519,0.4585247522379521,83,0.00415,166.76806849999411,69.125,0.0,0.6366726943942134,,,0.40635,0.44015,0.0,2780,0.0,,10,,,0,520000
random_start_uniform,1,500000,20000,5,512,0.99,,5000,500,500,20,0.7161597765543397,0.5136597765543399,81,0.00405,167.9325811999879,60.3,0.5599999999999999,0.6864842454394693,0.5535714285714286,0.2857142857142857,0.44945,0.414,0.0031,2178,0.0,,10,,,0,520000
random_start_uniform,2,500000,20000,5,512,0.99,,5000,500,500,20,0.8894476782350259,0.8894476782350259,0,0.0,167.5120076000021,65.705,3.66,0.6590822616239251,0.6516393442622951,0.44808743169398907,0.416,0.43305,0.02385,2124,0.07250470809792843,10.0,10,1.0,0.9935064935064936,0,520000
random_start_uniform,3,500000,20000,5,512,0.99,,5000,500,500,20,0.645159846644723,0.39515984664472326,100,0.005,166.14216309999756,61.99,0.88,0.495321826100984,0.8522727272727273,0.005681818181818182,0.4529,0.30705,0.0075,2373,0.0008428150021070375,12.0,10,0.8333333333333334,0.5,0,520000
random_start_uniform,4,500000,20000,5,512,0.99,,5000,500,500,20,0.3124376841917404,0.11493768419174052,79,0.00395,169.72120250000444,65.08,0.02,0.8776889981561156,0.75,0.5,0.42575,0.5712,0.00015,1500,0.0,,10,,,0,520000
random_start_uniform,5,500000,20000,5,512,0.99,,5000,500,500,20,0.3296251110275621,-0.4203748889724373,300,0.015,155.34237909999501,52.905,1.335,0.6205462621680371,0.4756554307116105,0.0599250936329588,0.60685,0.3283,0.00635,3219,0.0,,10,,,0,520000
random_start_uniform,6,500000,20000,5,512,0.99,,5000,500,500,20,0.6534148666033761,0.47841486660337634,70,0.0035,163.1079005000065,80.83500000000001,0.01,0.8610750293808375,0.5,0.5,0.2601,0.69605,0.0001,1658,0.0,,10,,,0,520000
random_start_uniform,7,500000,20000,5,512,0.99,,5000,500,500,20,0.3529318057386563,0.09043180573865651,105,0.00525,157.9840455000085,78.125,0.015,0.724416,0.3333333333333333,0.0,0.27535,0.56595,5e-05,1431,0.0,,10,,,0,520000
random_start_uniform,8,500000,20000,5,512,0.99,,5000,500,500,20,0.8081615112502545,0.5656615112502547,97,0.00485,158.23098459999892,46.365,4.37,0.5609835004852799,0.7871853546910755,0.5469107551487414,0.67665,0.2601,0.0344,3835,0.037027379400260754,15.0,10,0.6666666666666666,0.0,0,520000
random_start_uniform,9,500000,20000,5,512,0.99,,5000,500,500,20,0.8571258456467016,0.8571258456467016,0,0.0,161.53306370000064,50.135,6.35,0.8199860376982148,0.44724409448818897,0.3952755905511811,0.39625,0.4111,0.0284,335,0.7134328358208956,14.0,10,0.7142857142857143,0.09623430962343096,0,520000
