config,solved_rate,solved_seeds,clean_solve_rate,clean_solve_seeds,n_seeds,sim_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,eval_deaths_min,eval_deaths_max,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,water_food_visit_ratio_median,water_camp_score_median,dominant_cell_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,water_to_food_success_rate_median,water_to_food_success_count_median,water_to_food_path_efficiency_median,water_to_food_perfectish_trip_rate_median,food_to_water_success_rate_median,food_to_water_success_count_median,food_to_water_path_efficiency_median,total_successful_resource_trips_median,two_way_route_success_min_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,zero_death_rate,solved_ci_low,solved_ci_high
sil_frac_0,0.0,0,0.041666666666666664,1,24,1000000,20,512,0.99,0.3,50000,500,500,20,0.5502022903503941,0.5546112742611212,0.052385081634074154,0.42302544932120617,0.6336599920430257,147.91666666666666,145.5,105,188,0,44.489999999999995,2.0700000000000003,2.094402277039848,0.4575,3.5375,0.6750019379344203,0.21296048864287076,0.0014957556050356547,2.0,0.6111111111111112,0.0,0.05735727686947199,3.0,0.6793244506778868,5.0,0.0014957556050356547,3,676.4045819458332,675.8440865499997,0.0,0.0,0.13798057582897535
sil_frac_0p25,0.0,0,0.041666666666666664,1,24,1000000,20,512,0.99,0.3,50000,500,500,20,0.5430406292700246,0.5468013390469005,0.06179160281593765,0.4399045463492155,0.6703380487975562,124.375,124.5,76,179,0,59.167500000000004,1.43,3.1016509433962263,0.6699999999999999,4.76,0.6745210600093452,0.20247064206191856,0.03986254295532646,5.0,0.55,0.0,0.13859275053304904,5.0,0.4676113360323887,10.0,0.02854251012145749,6,670.8228308291666,668.79367305,0.0,0.0,0.13798057582897535
sil_frac_0p5,0.0,0,0.041666666666666664,1,24,1000000,20,512,0.99,0.3,50000,500,500,20,0.4582351866958913,0.4593992271949193,0.03962168464438141,0.37983402240762415,0.5287406566777959,164.29166666666666,162.0,102,247,0,43.805,2.175,1.1963386284385897,0.07000000000000003,4.6025,0.7301961823966066,0.32534785245741743,0.055411052362271875,6.5,0.463032581453634,0.15476190476190477,0.1077943615257048,4.0,0.5470601766654398,12.0,0.049,5,677.4249183166668,675.7634705999999,0.0,0.0,0.13798057582897535
