config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
sil_frac_0p25,1,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5655689875170656,,141,0.00705,680.7067913999999,61.845,2.45,1.5535714285714286,0.30999999999999994,4.975,0.5415150780176247,0.7,0.030612244897959183,0.2437,0.3349,0.0172,60,2,0.03333333333333333,0.6795454545454546,0.5,72,0,0.0,,2,0.0,0,1020000
sil_frac_0p25,2,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4715769735154768,,136,0.0068,691.5298987999995,52.995,1.355,0.21289355322338832,-2.625,4.31,0.5727898858382866,0.5350553505535055,0.39114391143911437,0.4179,0.3036,0.00725,97,13,0.13402061855670103,0.7142857142857143,0.3076923076923077,58,9,0.15517241379310345,0.4,22,0.13402061855670103,3,1020000
sil_frac_0p25,3,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.45466814071631906,,139,0.00695,683.9996929999998,57.11,1.88,8.222222222222221,2.275,4.825,0.5787077569602521,0.40691489361702127,0.3058510638297872,0.3759,0.3305,0.00765,226,11,0.048672566371681415,0.4583333333333333,0.0,67,9,0.13432835820895522,0.5294117647058824,20,0.048672566371681415,2,1020000
sil_frac_0p25,4,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4645905232517808,,135,0.00675,677.6089615999999,53.73,0.985,6.157635467980296,5.235,4.73,0.7284571003163968,0.5939086294416244,0.16243654822335024,0.36475,0.3914,0.0059,359,4,0.011142061281337047,0.4277777777777778,0.0,42,6,0.14285714285714285,0.6479166666666667,10,0.011142061281337047,1,1020000
sil_frac_0p25,5,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.6285170684307648,,123,0.00615,678.4676527,59.02,4.15,7.128571428571428,2.145,4.795,0.45645543883429346,0.5337349397590362,0.20240963855421687,0.2932,0.2694,0.02215,93,9,0.0967741935483871,0.42857142857142855,0.1111111111111111,14,4,0.2857142857142857,0.4464285714285714,13,0.0967741935483871,2,1020000
sil_frac_0p25,6,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5983483078461627,,113,0.00565,688.6999394999999,70.96,0.61,0.003432494279176201,-4.355,4.955,0.40494644870349494,0.5245901639344263,0.3524590163934426,0.2418,0.28735,0.0033,20,3,0.15,0.18518518518518517,0.0,19,6,0.3157894736842105,0.7794871794871795,9,0.15,4,1020000
sil_frac_0p25,7,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5968930715811898,,126,0.0063,681.2628677,58.61,8.075,0.6865671641791044,-0.21000000000000008,4.79,0.44309844736393106,0.9603715170278638,0.1195046439628483,0.2749,0.2597,0.0776,26,6,0.23076923076923078,0.553030303030303,0.0,37,3,0.08108108108108109,0.9565217391304348,9,0.08108108108108109,3,1020000
sil_frac_0p25,8,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5991477104501343,,128,0.0064,658.1336390999999,62.435,1.75,3.7758620689655173,0.8049999999999999,4.895,0.536798270201009,0.8171428571428572,0.23714285714285716,0.3389,0.33515,0.0143,191,2,0.010471204188481676,0.40476190476190477,0.0,29,5,0.1724137931034483,0.46153846153846156,7,0.010471204188481676,4,1020000
sil_frac_0p25,9,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4637989903225479,,144,0.0072,667.6009782,64.185,0.39,0.6333333333333333,-1.1,7.38,0.7011762872945392,0.41025641025641024,0.2564102564102564,0.3075,0.45005,0.0016,180,0,0.0,,,20,3,0.15,0.47368421052631576,3,0.0,3,1020000
sil_frac_0p25,10,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.584911752113613,,164,0.0082,669.2813841000001,49.3,1.59,15.227272727272728,1.565,5.015,0.27454361054766735,0.6918238993710691,0.08176100628930817,0.3263,0.13535,0.01105,49,5,0.10204081632653061,0.32432432432432434,0.0,46,2,0.043478260869565216,0.5662037037037037,7,0.043478260869565216,1,1020000
sil_frac_0p25,11,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5294437779195829,,115,0.00575,668.1466833,45.135,1.14,0.21568627450980393,-0.2,4.255,0.646061814556331,0.7324561403508771,0.36403508771929827,0.40415,0.2916,0.00835,204,10,0.049019607843137254,0.26570289132602193,0.0,26,9,0.34615384615384615,0.4166666666666667,19,0.049019607843137254,3,1020000
