config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
buf_50k,1,500000,20000,5,512,0.99,,50000,500,500,20,0.447767026689269,0.447767026689269,0,0.0,195.46034329999384,90.275,2.045,0.9858764885073387,0.8361858190709046,0.6356968215158925,0.0863,0.89,0.0171,125,0.528,10.0,10,1.0,1.0,0,520000
buf_50k,2,500000,20000,5,512,0.99,,50000,500,500,20,0.6452399844625079,0.3852399844625081,104,0.0052,207.60156149999966,38.135000000000005,0.065,0.7550806345876492,0.3076923076923077,0.0,0.7103,0.288,0.00025,1862,0.0026852846401718583,14.0,10,0.7142857142857143,0.2,0,520000
buf_50k,3,500000,20000,5,512,0.99,,50000,500,500,20,0.9287139789300672,0.9237139789300672,2,0.0001,200.89471420000336,64.305,4.35,0.7467537516522821,0.7471264367816092,0.7367816091954023,0.4199,0.4802,0.0325,1924,0.10810810810810811,10.0,10,1.0,0.9759615384615384,0,520000
buf_50k,4,500000,20000,5,512,0.99,,50000,500,500,20,0.927661299840261,0.927661299840261,0,0.0,197.14951940000174,66.67,5.1450000000000005,0.47615119244037796,0.6987366375121478,0.3138969873663751,0.19985,0.31745,0.03595,201,0.9751243781094527,10.0,10,1.0,1.0,0,520000
buf_50k,5,500000,20000,5,512,0.99,,50000,500,500,20,0.9245415183612203,0.9245415183612203,0,0.0,197.133559599999,51.49,10.45,0.8882307244125073,0.4722488038277512,0.025358851674641147,0.3803,0.45735,0.04935,374,0.9278074866310161,10.0,10,1.0,1.0,0,520000
buf_50k,6,500000,20000,5,512,0.99,,50000,500,500,20,0.9406793043299428,0.9406793043299428,0,0.0,200.48444330000348,59.99,3.5749999999999997,0.6352725454242374,0.8083916083916084,0.7314685314685314,0.54545,0.3811,0.0289,3962,0.034073700151438666,10.0,10,1.0,0.9925925925925926,0,520000
buf_50k,7,500000,20000,5,512,0.99,,50000,500,500,20,0.5348045711601856,0.33480457116018586,80,0.004,203.16619940000237,91.325,0.165,0.8556255132767588,0.696969696969697,0.6666666666666666,0.1132,0.7814,0.0012,582,0.0,,10,,,0,520000
buf_50k,8,500000,20000,5,512,0.99,,50000,500,500,20,0.9523390244996259,0.9523390244996259,0,0.0,197.2543588999979,56.115,7.779999999999999,0.9196293326205115,0.7583547557840618,0.06812339331619537,0.40385,0.51605,0.059,497,0.5150905432595574,12.0,10,0.8333333333333334,0.265625,0,520000
buf_50k,9,500000,20000,5,512,0.99,,50000,500,500,20,0.8647082716658296,0.8647082716658296,0,0.0,202.1828067999959,64.1,9.354999999999999,0.4358034321372855,0.6830571886691609,0.21859967931587387,0.2399,0.27935,0.0639,303,0.66996699669967,12.0,10,0.8333333333333334,0.2857142857142857,0,520000
buf_5k,0,500000,20000,5,512,0.99,,5000,500,500,20,0.7591336630231673,0.6816336630231673,31,0.00155,190.01493170000322,54.915000000000006,2.8850000000000002,0.9422744241099882,0.7521663778162911,0.6221837088388215,0.3932,0.51745,0.0217,481,0.16424116424116425,12.0,10,0.8333333333333334,0.4050632911392405,0,520000
buf_5k,1,500000,20000,5,512,0.99,,5000,500,500,20,0.42157896211153073,0.40407896211153077,7,0.00035,186.32307259999652,83.65,5.345,0.9845188284518829,0.9223573433115061,0.08886810102899906,0.12485,0.82355,0.04935,213,0.38028169014084506,10.0,10,1.0,1.0,0,520000
buf_5k,2,500000,20000,5,512,0.99,,5000,500,500,20,0.5305295288947575,0.5205295288947575,4,0.0002,187.3510751000067,76.35,2.105,0.9428290766208252,0.7458432304038005,0.7102137767220903,0.2294,0.71985,0.0157,873,0.1134020618556701,17.0,10,0.5882352941176471,0.0,0,520000
buf_5k,3,500000,20000,5,512,0.99,,5000,500,500,20,0.839058629391246,0.819058629391246,8,0.0004,185.64505370000552,63.44499999999999,4.005,0.8040034675703365,0.8127340823970037,0.5568039950062422,0.40295,0.5101,0.03255,1647,0.0880388585306618,10.0,10,1.0,0.8827586206896552,0,520000
buf_5k,4,500000,20000,5,512,0.99,,5000,500,500,20,0.8996929345707373,0.8596929345707373,16,0.0008,186.648637899998,53.48500000000001,4.859999999999999,0.9081985603440217,0.691358024691358,0.4053497942386831,0.47595,0.48575,0.0336,977,0.28556806550665303,11.0,10,0.9090909090909091,0.7885304659498208,0,520000
buf_5k,5,500000,20000,5,512,0.99,,5000,500,500,20,0.8805636153112653,0.8330636153112653,19,0.00095,186.41143300000113,55.445,6.39,0.5784110379655515,0.7065727699530516,0.672926447574335,0.4689,0.3207,0.04515,1530,0.16470588235294117,10.0,10,1.0,0.9285714285714286,0,520000
buf_5k,6,500000,20000,5,512,0.99,,5000,500,500,20,0.23096666302392324,0.06096666302392332,68,0.0034,184.05348960000265,86.02499999999999,0.9249999999999999,0.9024702121476315,0.7945945945945946,0.7945945945945946,0.0741,0.77635,0.00735,106,0.330188679245283,15.0,10,0.6666666666666666,0.17142857142857143,0,520000
buf_5k,7,500000,20000,5,512,0.99,,5000,500,500,20,0.8785740939395178,0.8785740939395178,0,0.0,184.19768499999918,36.89,6.279999999999999,0.7976416373000813,0.64171974522293,0.0875796178343949,0.6596,0.29425,0.0403,1492,0.17158176943699732,10.0,10,1.0,0.9375,0,520000
buf_5k,8,500000,20000,5,512,0.99,,5000,500,500,20,0.9173613622393306,0.9098613622393307,3,0.00015,184.02267980000033,68.755,4.18,0.694494945822122,0.6160287081339713,0.5047846889952153,0.28645,0.4775,0.02575,522,0.4674329501915709,10.0,10,1.0,0.9508196721311475,0,520000
buf_5k,9,500000,20000,5,512,0.99,,5000,500,500,20,0.9246635386908186,0.9146635386908186,4,0.0002,184.59819150000112,42.275,2.8649999999999998,0.6639858072146658,0.5340314136125655,0.5340314136125655,0.69405,0.2807,0.0153,2679,0.08846584546472565,11.0,10,0.9090909090909091,0.6118143459915611,0,520000
