config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
double__n_step_5,4,500000,20000,5,512,0.98,,5000,500,500,20,0.08729569218544889,0.08729569218544889,0,0.0,142.13228909999452,41.48,3.1199999999999997,0.8882594021215043,0.5512820512820513,0.5512820512820513,0.5779,0.36845,0.0172,749,0.2616822429906542,18.0,10,0.5555555555555556,0.25,0,520000
vanilla__n_step_1,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.11751672394249824,-1.3362667239424972,975,0.04875,147.3363939999981,4.835,24.529999999999998,0.6514994829369183,0.6585813289849164,0.6280065226253567,0.3074,0.0315,0.16155,76,0.47368421052631576,10.0,10,1.0,0.9444444444444444,0,520000
vanilla__n_step_1,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.03040025301136879,-0.29290025301136857,210,0.0105,144.92872579999676,72.47,9.254999999999999,0.7468607699737823,0.31982712047541867,0.2739059967585089,0.2447,0.54125,0.0296,117,0.9487179487179487,11.0,10,0.9090909090909091,0.6756756756756757,0,520000
vanilla__n_step_1,2,500000,20000,5,512,0.98,,5000,500,500,20,0.5655168262575002,0.38051682625750044,148,0.0074,155.9844940999974,52.464999999999996,6.944999999999999,0.619079386257505,0.7566594672426206,0.7566594672426206,0.50225,0.3248,0.05255,1675,0.16298507462686568,10.0,10,1.0,0.989010989010989,0,520000
vanilla__n_step_1,3,500000,20000,5,512,0.98,,5000,500,500,20,0.5012387558624145,0.4787387558624145,18,0.0009,149.05437820000225,63.44499999999999,11.485,0.9643785956340137,0.6856769699608185,0.1998258598171528,0.2754,0.61185,0.07875,387,0.6356589147286822,10.0,10,1.0,1.0,0,520000
vanilla__n_step_1,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.6896046386657019,-0.9371046386657017,198,0.0099,146.31542869999976,90.435,0.19,0.957262121966053,0.8421052631578947,0.631578947368421,0.12905,0.8657,0.0016,548,0.0,,10,,,0,520000
vanilla__n_step_10,0,500000,20000,5,512,0.98,,5000,500,500,20,0.19329764854002093,-0.07045235145997884,211,0.01055,163.1122381000023,61.405,0.025,0.7340607442390685,0.0,0.0,0.473,0.45075,0.0,2711,0.0,,10,,,0,520000
vanilla__n_step_10,1,500000,20000,5,512,0.98,,5000,500,500,20,0.27125340673312087,-0.039996593266878884,249,0.01245,163.77718589999859,71.78,0.025,0.822582892170521,0.4,0.4,0.32095,0.59045,0.0001,1807,0.0005534034311012728,13.0,10,0.7692307692307693,0.0,0,520000
vanilla__n_step_10,2,500000,20000,5,512,0.98,,5000,500,500,20,0.2817038984214431,-0.03579610157855659,254,0.0127,158.45821969999815,49.545,0.055,0.6371985064083157,0.9090909090909091,0.36363636363636365,0.63105,0.3157,0.0005,3388,0.00029515938606847696,10.0,10,1.0,1.0,0,520000
vanilla__n_step_10,3,500000,20000,5,512,0.98,,5000,500,500,20,0.2843891643924655,-0.04436083560753426,263,0.01315,153.47457759999816,56.155,0.005,0.5540913542872407,0.0,0.0,0.5864,0.31115,0.0,3934,0.0002541942043721403,13.0,10,0.7692307692307693,0.0,0,520000
vanilla__n_step_10,4,500000,20000,5,512,0.98,,5000,500,500,20,0.17503540440597562,-0.10371459559402416,223,0.01115,154.23252549999597,78.42,0.015,0.8340984442744198,0.0,0.0,0.25255,0.6541,0.0,1262,0.0,,10,,,0,520000
vanilla__n_step_3,0,500000,20000,5,512,0.98,,5000,500,500,20,0.4214117979201652,0.1676617979201654,203,0.01015,147.09790890000295,54.785,7.21,0.8125399288126312,0.7378640776699029,0.6421636615811374,0.4725,0.44515,0.0532,1746,0.09278350515463918,10.0,10,1.0,0.8827160493827161,0,520000
vanilla__n_step_3,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.7141691385254872,-0.9891691385254872,220,0.011,148.96217959999922,12.145,54.525,0.883902840675175,0.9708390646492435,0.9585511233379184,0.3454,0.10735,0.52935,237,0.9451476793248945,10.0,10,1.0,0.9955357142857143,0,520000
vanilla__n_step_3,2,500000,20000,5,512,0.98,,5000,500,500,20,-0.09571775356460721,-0.17321775356460714,62,0.0031,148.60998929999914,48.815,5.035,0.7841851889787975,0.730883813306852,0.6623634558093346,0.44985,0.3828,0.0368,1369,0.09276844411979547,12.0,10,0.8333333333333334,0.3700787401574803,0,520000
vanilla__n_step_3,3,500000,20000,5,512,0.98,,5000,500,500,20,0.34528662351045175,0.054036623510451964,233,0.01165,145.46538119999605,62.405,0.41000000000000003,0.6768688406377694,0.8414634146341463,0.012195121951219513,0.44415,0.4224,0.00345,1936,0.004132231404958678,17.0,10,0.5882352941176471,0.0,0,520000
vanilla__n_step_3,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.8315312039431859,-1.0327812039431858,161,0.00805,146.284061499995,93.21000000000001,0.0,0.9912026606587276,,,0.0557,0.9239,0.0,0,,,10,,,0,520000
vanilla__n_step_5,0,500000,20000,5,512,0.98,,5000,500,500,20,0.18509875780569868,-0.12615124219430107,249,0.01245,145.74605580000207,73.825,0.05,0.7404673213681002,0.0,0.0,0.2252,0.54665,0.0,707,0.005657708628005658,17.5,10,0.5714285714285714,0.0,0,520000
vanilla__n_step_5,1,500000,20000,5,512,0.98,,5000,500,500,20,0.295373386796418,0.10662338679641818,151,0.00755,147.3990511000011,65.21000000000001,1.595,0.5089710167152277,0.7460815047021944,0.664576802507837,0.34435,0.3319,0.0119,1599,0.009380863039399626,25.0,10,0.4,0.0,0,520000
vanilla__n_step_5,2,500000,20000,5,512,0.98,,5000,500,500,20,-0.06417287442629765,-0.28792287442629744,179,0.00895,156.5296154000025,90.655,0.005,0.9552699795929623,0.0,0.0,0.0807,0.866,0.0,185,0.0,,10,,,0,520000
vanilla__n_step_5,3,500000,20000,5,512,0.98,,5000,500,500,20,0.6338238662500185,0.5563238662500185,62,0.0031,155.0456661999997,67.92,4.95,0.7206272084805654,0.7868686868686868,0.7727272727272727,0.3014,0.48945,0.03895,816,0.2267156862745098,10.0,10,1.0,0.918918918918919,0,520000
vanilla__n_step_5,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.1095820302777991,-0.2945820302777989,148,0.0074,154.18981820000045,82.64,0.065,0.7161181026137464,0.6153846153846154,0.5384615384615384,0.22885,0.5918,0.0004,1289,0.0,,10,,,0,520000
