config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
random_start_F,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.11751672394249824,-1.3362667239424972,975,0.04875,154.783162599997,4.835,24.529999999999998,0.6514994829369183,0.6585813289849164,0.6280065226253567,0.3074,0.0315,0.16155,76,0.47368421052631576,10.0,10,1.0,0.9444444444444444,0,520000
random_start_F,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.03040025301136879,-0.29290025301136857,210,0.0105,158.97832960000233,72.47,9.254999999999999,0.7468607699737823,0.31982712047541867,0.2739059967585089,0.2447,0.54125,0.0296,117,0.9487179487179487,11.0,10,0.9090909090909091,0.6756756756756757,0,520000
random_start_F,2,500000,20000,5,512,0.98,,5000,500,500,20,0.5655168262575002,0.38051682625750044,148,0.0074,160.8874435999969,52.464999999999996,6.944999999999999,0.619079386257505,0.7566594672426206,0.7566594672426206,0.50225,0.3248,0.05255,1675,0.16298507462686568,10.0,10,1.0,0.989010989010989,0,520000
random_start_F,3,500000,20000,5,512,0.98,,5000,500,500,20,0.5012387558624145,0.4787387558624145,18,0.0009,166.75683379999828,63.44499999999999,11.485,0.9643785956340137,0.6856769699608185,0.1998258598171528,0.2754,0.61185,0.07875,387,0.6356589147286822,10.0,10,1.0,1.0,0,520000
random_start_F,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.6896046386657019,-0.9371046386657017,198,0.0099,163.62924890000068,90.435,0.19,0.957262121966053,0.8421052631578947,0.631578947368421,0.12905,0.8657,0.0016,548,0.0,,10,,,0,520000
random_start_T,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.49111895101484476,-0.6536189510148448,130,0.0065,163.9565760000005,89.58,1.775,0.952221478008484,0.6422535211267606,0.2028169014084507,0.09965,0.853,0.01145,90,0.3888888888888889,10.0,10,1.0,0.8857142857142857,0,520000
random_start_T,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.1957573978856552,-0.40450739788565504,167,0.00835,163.7222241999989,92.33,0.034999999999999996,0.9017654066933825,0.2857142857142857,0.0,0.086,0.8326,0.0001,224,0.0,,10,,,0,520000
random_start_T,2,500000,20000,5,512,0.98,,5000,500,500,20,0.25093283666365207,0.1021828366636522,119,0.00595,163.26798870000493,58.004999999999995,7.7700000000000005,0.6639082837686406,0.9002574002574003,0.6325611325611326,0.54385,0.38515,0.0701,3889,0.02931344818719465,10.0,10,1.0,0.9912280701754386,0,520000
random_start_T,3,500000,20000,5,512,0.98,,5000,500,500,20,-0.10600529848717036,-0.39600529848717003,232,0.0116,163.89244779999717,87.295,0.7799999999999999,0.7833209233060313,0.8717948717948718,0.6794871794871795,0.1292,0.68385,0.00695,633,0.0,,10,,,0,520000
random_start_T,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.21382933567866735,-0.4963293356786671,226,0.0113,164.3795497999963,60.309999999999995,0.005,0.7238434753772177,0.0,0.0,0.47675,0.43655,5e-05,3193,0.0,,10,,,0,520000
