config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
noisy__buf_50k,0,500000,20000,5,512,0.99,,50000,500,500,20,0.6077576094856285,0.39775760948562866,84,0.0042,192.52549849999923,47.235,0.385,0.6865671641791045,0.7792207792207793,0.06493506493506493,0.5666,0.3243,0.00305,2577,0.0,,10,,,0,520000
noisy__buf_50k,1,500000,20000,5,512,0.99,,50000,500,500,20,0.9293492393642618,0.9243492393642618,2,0.0001,192.12220490000072,73.67,4.47,0.36208768833989413,0.62751677852349,0.44742729306487694,0.17335,0.26675,0.02805,186,0.6559139784946236,15.0,10,0.6666666666666666,0.05737704918032787,0,520000
noisy__buf_50k,2,500000,20000,5,512,0.99,,50000,500,500,20,0.8814276649573334,0.7989276649573334,33,0.00165,198.12615709999955,65.44,6.465,0.6457823960880196,0.745552977571539,0.5088940448569219,0.3187,0.4226,0.04825,474,0.5274261603375527,10.0,10,1.0,1.0,0,520000
noisy__buf_50k,3,500000,20000,5,512,0.99,,50000,500,500,20,0.8214089986734049,0.8214089986734049,0,0.0,197.2523183000012,39.300000000000004,11.275,0.711704834605598,0.3121951219512195,0.1973392461197339,0.47715,0.2797,0.0352,854,0.3114754098360656,11.0,10,0.9090909090909091,0.6616541353383458,0,520000
noisy__buf_50k,4,500000,20000,5,512,0.99,,50000,500,500,20,0.9160003757468601,0.9035003757468602,5,0.00025,197.2503313999987,40.339999999999996,4.3999999999999995,0.705379276152702,0.5238636363636363,0.48295454545454547,0.6754,0.28455,0.02305,2272,0.12808098591549297,13.0,10,0.7692307692307693,0.15120274914089346,0,520000
noisy__buf_50k,5,500000,20000,5,512,0.99,,50000,500,500,20,0.8802658833647813,0.8802658833647813,0,0.0,196.9167963,61.845000000000006,2.465,0.9091276578543132,0.6937119675456389,0.6855983772819473,0.41775,0.56225,0.0171,1108,0.1272563176895307,15.0,10,0.6666666666666666,0.0,0,520000
noisy__buf_50k,6,500000,20000,5,512,0.99,,50000,500,500,20,0.8587133962003006,0.8587133962003006,0,0.0,197.31497560000025,57.92,4.135,0.6678176795580111,0.6481257557436517,0.6432889963724304,0.5505,0.3868,0.0268,3261,0.0410916896657467,12.0,10,0.8333333333333334,0.4552238805970149,0,520000
noisy__buf_50k,7,500000,20000,5,512,0.99,,50000,500,500,20,0.7890455038907015,0.7390455038907016,20,0.001,197.5465204000011,60.394999999999996,3.855,0.6776223197284543,0.6562905317769131,0.27626459143968873,0.4286,0.40925,0.0253,1414,0.10891089108910891,15.0,10,0.6666666666666666,0.0,0,520000
noisy__buf_50k,8,500000,20000,5,512,0.99,,50000,500,500,20,0.5918950427846396,0.3693950427846398,89,0.00445,196.6113693999996,80.99499999999999,0.155,0.8611025371936539,0.3870967741935484,0.3225806451612903,0.2514,0.6975,0.0006,1647,0.0012143290831815423,10.0,10,1.0,1.0,0,520000
noisy__buf_50k,9,500000,20000,5,512,0.99,,50000,500,500,20,0.9067491734126765,0.9067491734126765,0,0.0,196.74016459999984,56.86,5.025,0.665933872669715,0.4736318407960199,0.4208955223880597,0.4008,0.37865,0.0238,338,0.6242603550295858,15.0,10,0.6666666666666666,0.09004739336492891,0,520000
