config,n_seeds,sim_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,path_efficiency_median,perfectish_trip_rate_median,trip_success_rate_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,solved_rate,zero_death_rate
sigma_0_0p5,3,500000,5,512,0.99,,5000,500,500,20,0.8542396738197313,0.8472256061660842,0.08365298098387955,0.7743145593540539,0.9411788559390557,2.3333333333333335,1.0,1,57.599999999999994,3.5000000000000004,0.5678832116788322,0.5678832116788322,1.0,0.9388888888888889,0.15003927729772193,0,188.73435376665051,187.9196413999889,0.3333333333333333,0.3333333333333333
