config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,54,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.43588449182688543,-0.2466155081731139,273,0.01365,200.16885739999998,42.595,1.4949999999999999,28.491638795986624,41.1,11.255,0.947763822044841,0.7157190635451505,0.14046822742474915,0.43425,0.40375,0.0109,38,3,0.07894736842105263,0.16666666666666666,0.0,77,6,0.07792207792207792,0.7321428571428572,9,0.07792207792207792,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,55,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41068993515514396,-0.3743100648448554,314,0.0157,199.40848840000035,42.21,1.4949999999999999,28.234113712374583,40.715,19.23,0.9757166548211325,0.5719063545150501,0.05351170568561873,0.2639,0.4119,0.00855,37,2,0.05405405405405406,0.5857142857142856,0.0,54,3,0.05555555555555555,0.9444444444444444,5,0.05405405405405406,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,56,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4161281185901133,-0.538871881409886,382,0.0191,201.01017210000282,31.275,0.79,39.588607594936704,30.485,11.91,0.9561950439648281,0.6329113924050633,0.3227848101265823,0.3411,0.2992,0.00505,40,2,0.05,0.7058823529411764,0.5,36,1,0.027777777777777776,1.0,3,0.027777777777777776,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,57,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.42782620169887775,-0.4571737983011215,354,0.0177,201.09125969999877,30.91,1.63,18.963190184049083,29.28,12.075,0.9940148819152378,0.6503067484662577,0.37116564417177916,0.5412,0.3073,0.0108,22,1,0.045454545454545456,1.0,1.0,33,2,0.06060606060606061,0.75,3,0.045454545454545456,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,58,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4481047153567761,-0.2368952846432233,274,0.0137,201.22380450000128,41.38,1.27,32.58267716535433,40.11,14.275,0.9684630256162398,0.7519685039370079,0.24803149606299213,0.50035,0.40075,0.0097,34,1,0.029411764705882353,0.34146341463414637,0.0,54,1,0.018518518518518517,0.5,2,0.018518518518518517,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,59,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.42876404939072843,-0.15623595060927106,234,0.0117,200.37713460000305,54.33,1.955,27.79028132992327,52.375,33.735,0.9702742499539849,0.7084398976982097,0.23017902813299232,0.3839,0.5272,0.01385,73,15,0.2054794520547945,0.8333333333333334,0.6,95,9,0.09473684210526316,0.4166666666666667,24,0.09473684210526316,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,60,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4157356067050302,-0.2392643932949692,262,0.0131,200.8828063999972,49.805,0.8250000000000001,60.36969696969697,48.98,18.19,0.9719907639795201,0.7818181818181819,0.32727272727272727,0.37775,0.4841,0.00645,26,0,0.0,,,35,6,0.17142857142857143,1.0,6,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,61,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4235408794731749,-0.4414591205268244,346,0.0173,202.2515850000018,35.465,1.76,20.150568181818183,33.705000000000005,15.515,0.9075144508670521,0.8494318181818182,0.6931818181818182,0.6053,0.32185,0.01525,33,2,0.06060606060606061,0.4443319838056681,0.0,36,3,0.08333333333333333,0.55,5,0.06060606060606061,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,62,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4515205792222002,-0.27847942077779925,292,0.0146,200.0914644000004,41.25,1.8599999999999999,22.17741935483871,39.39,12.57,0.9889696969696969,0.6774193548387096,0.20698924731182797,0.51905,0.40795,0.0126,40,4,0.1,0.6702127659574468,0.5,70,4,0.05714285714285714,0.6944444444444444,8,0.05714285714285714,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,63,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4181354502069893,-0.48936454979301,363,0.01815,200.61514920000263,27.500000000000004,2.005,13.715710723192023,25.495000000000005,17.155,0.9303636363636364,0.9102244389027432,0.42643391521197005,0.2933,0.2559,0.01835,57,1,0.017543859649122806,0.6363636363636364,0.0,26,1,0.038461538461538464,1.0,2,0.017543859649122806,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,64,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4508692907746206,-0.34663070922537864,319,0.01595,199.96992890000183,34.77,1.78,19.53370786516854,32.99,10.45,0.9936727063560541,0.6629213483146067,0.24157303370786518,0.4394,0.34555,0.0119,27,10,0.37037037037037035,0.4523809523809524,0.1,64,2,0.03125,0.9,12,0.03125,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,65,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.44005294719088006,-0.4774470528091192,367,0.01835,200.97356460000083,23.145,1.6500000000000001,14.027272727272726,21.495,6.62,0.9816375027003672,0.6,0.28484848484848485,0.47215,0.2273,0.01005,57,4,0.07017543859649122,0.5035460992907801,0.0,55,4,0.07272727272727272,1.0,8,0.07017543859649122,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,66,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.39349032095186703,-0.21900967904813243,245,0.01225,200.1269038999999,47.275,1.735,27.247838616714695,45.54,16.8,0.9942887361184558,0.829971181556196,0.1930835734870317,0.40375,0.4701,0.0146,51,0,0.0,,,47,4,0.0851063829787234,0.34375,4,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,67,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3608546005868201,-0.5841453994131791,378,0.0189,208.38336560000243,31.78,2.64,12.037878787878787,29.14,11.565,0.8220578980490875,0.3125,0.19696969696969696,0.39955,0.2613,0.00835,30,4,0.13333333333333333,0.12854317732366513,0.0,32,0,0.0,,4,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,68,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.39478405150872303,-0.37021594849127626,306,0.0153,213.75451,43.245,1.63,26.530674846625768,41.614999999999995,17.77,0.9904035148572089,0.7822085889570553,0.3067484662576687,0.41955,0.42835,0.0128,33,1,0.030303030303030304,0.75,0.0,43,2,0.046511627906976744,0.7128205128205127,3,0.030303030303030304,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,69,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4244813992991698,-0.39301860070082956,327,0.01635,193.4930809,34.37,2.2950000000000004,14.976034858387797,32.074999999999996,11.93,0.8740180389874891,0.7973856209150327,0.3572984749455338,0.50145,0.30055,0.0184,32,5,0.15625,0.5625,0.4,68,2,0.029411764705882353,1.0,7,0.029411764705882353,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,70,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6268616572242427,0.3493616572242429,111,0.00555,186.39595109999993,65.47500000000001,0.335,195.44776119402985,65.14000000000001,62.835,0.8966781214203895,0.7611940298507462,0.1791044776119403,0.2941,0.58715,0.00255,947,0,0.0,,,13,4,0.3076923076923077,0.5534274193548387,4,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,71,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4125166866642505,-0.37748331333574886,316,0.0158,184.75177209999993,39.75,1.15,34.56521739130435,38.6,13.92,0.9857861635220125,0.8217391304347826,0.1391304347826087,0.59075,0.39195,0.00955,41,3,0.07317073170731707,0.25,0.0,33,1,0.030303030303030304,0.9166666666666666,4,0.030303030303030304,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,72,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4617635690636029,-0.12073643093639662,233,0.01165,184.54364369999996,57.394999999999996,1.17,49.05555555555556,56.224999999999994,49.66,0.9839707291575921,0.7008547008547008,0.5683760683760684,0.38365,0.56475,0.0082,51,8,0.1568627450980392,0.5025641025641026,0.125,65,11,0.16923076923076924,0.5384615384615384,19,0.1568627450980392,0,520000
