config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
g_999__n_step_1,0,500000,20000,5,512,0.999,,5000,500,500,20,0.3244007507525941,-1.0755992492474045,56,0.0028,159.72371939998993,91.64999999999999,3.305,0.993998908892526,0.8245083207261724,0.2481089258698941,0.06045,0.911,0.02725,61,0.0,,10,,,0,520000
g_999__n_step_1,1,500000,20000,5,512,0.999,,5000,500,500,20,0.5157450624509307,-1.5092549375490676,81,0.00405,156.53548600000795,89.3,0.0,0.8365061590145577,,,0.17805,0.747,0.0,1382,0.0,,10,,,0,520000
g_999__n_step_1,2,500000,20000,5,512,0.999,,5000,500,500,20,0.36661407494072745,-2.5083859250592697,115,0.00575,156.3552275999973,93.47999999999999,0.005,0.8041827128797604,0.0,0.0,0.06345,0.75175,0.0,194,0.0,,10,,,0,520000
g_999__n_step_1,3,500000,20000,5,512,0.999,,5000,500,500,20,0.3036959182245574,-1.5963040817754408,76,0.0038,160.29535359999863,62.535,0.0,0.7223954585432159,,,0.37085,0.45175,0.0,1431,0.0,,10,,,0,520000
g_999__n_step_1,4,500000,20000,5,512,0.999,,5000,500,500,20,0.46306831652833724,-2.73693168347166,128,0.0064,156.83675570000196,94.685,0.0,0.8119026244917358,,,0.0564,0.7688,0.0,99,0.0,,10,,,0,520000
g_999__n_step_10,0,500000,20000,5,512,0.999,,5000,500,500,20,0.4495596162204741,0.4495596162204741,0,0.0,160.21074190000945,54.06999999999999,2.7,0.6892916589606066,0.5407407407407407,0.5333333333333333,0.6098,0.3727,0.0146,3358,0.07057772483621202,10.0,10,1.0,0.9071729957805907,0,520000
g_999__n_step_10,1,500000,20000,5,512,0.999,,5000,500,500,20,0.41412397640307874,-1.6858760235969195,84,0.0042,158.97369339999568,86.56,0.17500000000000002,0.7925138632162662,0.9428571428571428,0.08571428571428572,0.18265,0.68605,0.0017,1368,0.0,,10,,,0,520000
g_999__n_step_10,2,500000,20000,5,512,0.999,,5000,500,500,20,0.723759631157966,-1.6512403688420316,95,0.00475,160.96366339999076,53.94,0.135,0.5104746014089729,0.8148148148148148,0.0,0.43415,0.27535,0.00115,1938,0.0,,10,,,0,520000
g_999__n_step_10,3,500000,20000,5,512,0.999,,5000,500,500,20,0.7230897668924987,-4.351910233107497,203,0.01015,159.42607250000583,50.575,2.1350000000000002,0.6885813148788927,0.9508196721311475,0.00702576112412178,0.52785,0.3483,0.0203,2042,0.0,,10,,,0,520000
g_999__n_step_10,4,500000,20000,5,512,0.999,,5000,500,500,20,0.4081302367414344,0.2831302367414345,5,0.00025,161.85769679999794,67.155,2.31,0.8157992703447249,0.7532467532467533,0.474025974025974,0.4334,0.54785,0.0174,2465,0.04543610547667343,13.0,10,0.7692307692307693,0.14285714285714285,0,520000
g_999__n_step_20,0,500000,20000,5,512,0.999,,5000,500,500,20,0.6959872219984788,-2.3540127780015183,122,0.0061,167.9508669999923,52.81,0.05,0.5338950956258285,0.3,0.3,0.39005,0.2821,0.00025,3069,0.0,,10,,,0,520000
g_999__n_step_20,1,500000,20000,5,512,0.999,,5000,500,500,20,0.5882661729140242,0.5132661729140242,3,0.00015,168.65584859999944,20.785,15.775,0.8241520327159009,0.7866877971473851,0.5083993660855785,0.6199,0.1713,0.1241,539,0.43413729128014844,21.0,10,0.47619047619047616,0.021367521367521368,0,520000
g_999__n_step_20,2,500000,20000,5,512,0.999,,5000,500,500,20,0.6997064011471895,-3.250293598852807,158,0.0079,154.5542362999986,57.365,0.635,0.5075394404253465,0.5748031496062992,0.031496062992125984,0.43345,0.29115,0.00375,1398,0.002145922746781116,21.0,10,0.47619047619047616,0.0,0,520000
g_999__n_step_20,3,500000,20000,5,512,0.999,,5000,500,500,20,0.5587385611615,0.5337385611615,1,5e-05,158.0946857999952,23.015,23.265,0.8653052357158375,0.7156673114119922,0.629056522673544,0.47115,0.19915,0.1665,286,0.7517482517482518,17.0,10,0.5882352941176471,0.0,0,520000
g_999__n_step_20,4,500000,20000,5,512,0.999,,5000,500,500,20,0.6536056888353555,0.4786056888353556,7,0.00035,185.84017149999272,21.875,5.325,0.7282285714285714,0.5868544600938967,0.37652582159624415,0.76975,0.1593,0.03125,804,0.23880597014925373,15.0,10,0.6666666666666666,0.0,0,520000
g_99__n_step_1,0,500000,20000,5,512,0.99,,5000,500,500,20,0.7249285213234283,0.7249285213234283,0,0.0,152.5101466999913,54.065,15.695,0.7639877924720244,0.35648295635552724,0.060210258043963044,0.3242,0.41305,0.05595,1556,0.11182519280205655,10.0,10,1.0,1.0,0,520000
g_99__n_step_1,1,500000,20000,5,512,0.99,,5000,500,500,20,0.3108308777758188,-0.0266691222241809,135,0.00675,152.49585710000247,80.71000000000001,0.0,0.9588650724817247,,,0.18675,0.7739,0.0,558,0.0,,10,,,0,520000
g_99__n_step_1,2,500000,20000,5,512,0.99,,5000,500,500,20,0.4561477512532734,0.2461477512532736,84,0.0042,153.2169653999881,90.82000000000001,0.37,0.8048337370623211,0.12162162162162163,0.0,0.1234,0.73095,0.00045,800,0.0,,10,,,0,520000
g_99__n_step_1,3,500000,20000,5,512,0.99,,5000,500,500,20,0.7285595197856208,0.7285595197856208,0,0.0,152.15050509999855,41.215,17.775,0.7946136115491933,0.20450070323488045,0.03488045007032349,0.3602,0.3275,0.03635,909,0.264026402640264,11.0,10,0.9090909090909091,0.9666666666666667,0,520000
g_99__n_step_1,4,500000,20000,5,512,0.99,,5000,500,500,20,0.517374991905816,0.3148749919058163,81,0.00405,162.4855569000065,92.72,0.5950000000000001,0.7019521138912856,0.6386554621848739,0.0,0.09385,0.65085,0.0038,437,0.0,,10,,,0,520000
g_99__n_step_10,0,500000,20000,5,512,0.99,,5000,500,500,20,0.6660247522379519,0.4585247522379521,83,0.00415,169.18216919999395,69.125,0.0,0.6366726943942134,,,0.40635,0.44015,0.0,2780,0.0,,10,,,0,520000
g_99__n_step_10,1,500000,20000,5,512,0.99,,5000,500,500,20,0.7161597765543397,0.5136597765543399,81,0.00405,160.5966397000011,60.3,0.5599999999999999,0.6864842454394693,0.5535714285714286,0.2857142857142857,0.44945,0.414,0.0031,2178,0.0,,10,,,0,520000
g_99__n_step_10,2,500000,20000,5,512,0.99,,5000,500,500,20,0.8894476782350259,0.8894476782350259,0,0.0,159.77383740000369,65.705,3.66,0.6590822616239251,0.6516393442622951,0.44808743169398907,0.416,0.43305,0.02385,2124,0.07250470809792843,10.0,10,1.0,0.9935064935064936,0,520000
g_99__n_step_10,3,500000,20000,5,512,0.99,,5000,500,500,20,0.645159846644723,0.39515984664472326,100,0.005,159.63324409999768,61.99,0.88,0.495321826100984,0.8522727272727273,0.005681818181818182,0.4529,0.30705,0.0075,2373,0.0008428150021070375,12.0,10,0.8333333333333334,0.5,0,520000
g_99__n_step_10,4,500000,20000,5,512,0.99,,5000,500,500,20,0.3124376841917404,0.11493768419174052,79,0.00395,158.68466590000025,65.08,0.02,0.8776889981561156,0.75,0.5,0.42575,0.5712,0.00015,1500,0.0,,10,,,0,520000
g_99__n_step_20,0,500000,20000,5,512,0.99,,5000,500,500,20,0.5833765773082225,0.3333765773082227,100,0.005,162.56425620001392,60.105,0.02,0.7047666583478912,0.75,0.75,0.52,0.42365,0.00015,2875,0.0,,10,,,0,520000
g_99__n_step_20,1,500000,20000,5,512,0.99,,5000,500,500,20,0.8085259925702738,0.5835259925702739,90,0.0045,162.82747879999806,57.809999999999995,3.4250000000000003,0.703425012973534,0.7678832116788321,0.3605839416058394,0.3998,0.4067,0.0264,1865,0.0353887399463807,10.0,10,1.0,1.0,0,520000
g_99__n_step_20,2,500000,20000,5,512,0.99,,5000,500,500,20,0.5673136505307907,0.354813650530791,85,0.00425,167.33108090001042,59.84,0.065,0.6171457219251337,0.23076923076923078,0.23076923076923078,0.5288,0.3693,0.00015,2964,0.0,,10,,,0,520000
g_99__n_step_20,3,500000,20000,5,512,0.99,,5000,500,500,20,0.5571272260498144,0.3071272260498146,100,0.005,168.2368073999969,81.73,0.13999999999999999,0.8964272604918635,0.0,0.0,0.22775,0.73265,0.0,1220,0.0,,10,,,0,520000
g_99__n_step_20,4,500000,20000,5,512,0.99,,5000,500,500,20,0.651893630395485,0.41689363039548516,94,0.0047,166.56941579999693,56.825,0.1,0.6901011878574571,0.35,0.15,0.45115,0.39215,0.00045,2264,0.0,,10,,,0,520000
