config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,12,500000,20000,20,64,0.99,0.3,500,200,500,20,0.40526461187199037,,558,0.0279,677.0998159999981,0.19499999999999998,1.105,0.1764705882352941,-0.91,0.985,0.0,0.0,0.0,0.9513,0.0,0.0,38,8,0.21052631578947367,0.6026785714285714,0.125,205,4,0.01951219512195122,0.46640316205533594,12,0.01951219512195122,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,13,500000,20000,20,64,0.99,0.3,500,200,500,20,0.392331352057974,,534,0.0267,685.4292084999979,0.265,0.53,0.5,-0.265,1.475,0.0,0.0,0.0,0.9767,0.0,0.0,51,0,0.0,,,102,3,0.029411764705882353,0.9090909090909091,3,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,14,500000,20000,20,64,0.99,0.3,500,200,500,20,0.42698195001307065,,517,0.02585,668.8997960000015,0.13,0.21,0.6190476190476191,-0.07999999999999999,6.4,0.0,0.0,0.0,0.6907,0.0,0.0,24,0,0.0,,,39,0,0.0,,0,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,15,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4180293852894664,,528,0.0264,670.6213192000032,0.20500000000000002,0.76,0.26973684210526316,-0.5549999999999999,1.415,0.0,0.0,0.0,0.94025,0.0,0.0,39,0,0.0,,,149,1,0.006711409395973154,0.6,1,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,16,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4002559695128789,,520,0.026,676.2400367000009,0.20500000000000002,0.605,0.3388429752066116,-0.39999999999999997,2.465,0.0,0.0,0.0,0.93975,0.0,0.0,41,0,0.0,,,116,8,0.06896551724137931,0.725,8,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,17,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4229409727626298,,501,0.02505,683.5271885000002,0.23500000000000001,1.585,0.14826498422712936,-1.3499999999999999,1.86,0.0,0.0,0.0,0.8608,0.0,0.0,40,10,0.25,1.0,0.9,245,0,0.0,,10,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,18,500000,20000,20,64,0.99,0.3,500,200,500,20,0.3970702058322959,,558,0.0279,674.3081551999967,0.16999999999999998,0.515,0.33009708737864074,-0.34500000000000003,8.33,0.0,0.0,0.0,0.78155,0.0,0.0,30,2,0.06666666666666667,0.5683760683760684,0.0,99,0,0.0,,2,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,19,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4075008831736775,,535,0.02675,671.8016519000012,0.09,1.05,0.0857142857142857,-0.9600000000000001,2.225,0.0,0.0,0.0,0.60995,0.0,0.0,15,0,0.0,,,119,1,0.008403361344537815,0.7777777777777778,1,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,20,500000,20000,20,64,0.99,0.3,500,200,500,20,0.38667732134005667,,553,0.02765,674.2004425999985,0.185,0.3,0.6166666666666667,-0.11499999999999999,2.39,0.0,0.0,0.0,0.70905,0.0,0.0,24,1,0.041666666666666664,0.4,0.0,55,1,0.01818181818181818,0.45454545454545453,2,0.01818181818181818,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,21,500000,20000,20,64,0.99,0.3,500,200,500,20,0.41339903929943395,,530,0.0265,678.7567420999985,0.295,0.44,0.6704545454545454,-0.14500000000000002,3.215,0.0,0.0,0.0,0.94265,0.0,0.0,59,3,0.05084745762711865,0.3103448275862069,0.3333333333333333,84,6,0.07142857142857142,0.8365384615384616,9,0.05084745762711865,0,520000
