config,solved_rate,solved_seeds,clean_solve_rate,clean_solve_seeds,n_seeds,sim_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,eval_deaths_min,eval_deaths_max,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,water_food_visit_ratio_median,water_camp_score_median,dominant_cell_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,water_to_food_success_rate_median,water_to_food_success_count_median,water_to_food_path_efficiency_median,water_to_food_perfectish_trip_rate_median,food_to_water_success_rate_median,food_to_water_success_count_median,food_to_water_path_efficiency_median,total_successful_resource_trips_median,two_way_route_success_min_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,zero_death_rate,solved_ci_low,solved_ci_high
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,0.0,0,0.2,8,40,500000,20,64,0.99,0.3,500,200,500,20,0.4040547863665129,0.4017382519478941,0.012771189571845112,0.37657172408740913,0.42698195001307065,535.725,534.0,496,564,0,0.20500000000000002,0.5275000000000001,0.36791237113402064,-0.34,3.0975,0.0,0.0,0.04149449035812672,2.0,0.749198717948718,0.3333333333333333,0.015839067633748684,1.5,0.6958333333333333,4.5,0.0,0,674.9439357925,675.6272849000015,0.0,-6.938893903907228e-18,0.08762453925039232
