config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
senses_,14,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4059207387397074,,537,0.02685,190.02376469999945,0.29,0.40499999999999997,0.7160493827160493,-0.11499999999999999,1.69,0.0,0.0,0.0,0.4177,0.0,0.0,25,0,0.0,,,39,0,0.0,,0,0.0,0,520000
senses_,15,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4055596487234786,,552,0.0276,186.20061309999983,0.27499999999999997,0.36,0.7638888888888888,-0.08500000000000002,0.805,0.0,0.0,0.0,0.7335,0.0,0.0,28,1,0.03571428571428571,0.6923076923076923,0.0,57,0,0.0,,1,0.0,0,520000
senses_,16,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.42405947903549485,,513,0.02565,187.45054170000003,0.40499999999999997,0.43499999999999994,0.9310344827586208,-0.02999999999999997,2.93,0.0,0.0,0.0,0.79825,0.0,0.0,61,1,0.01639344262295082,0.6428571428571429,0.0,87,2,0.022988505747126436,0.675,3,0.01639344262295082,0,520000
senses_,17,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3981781381797152,,541,0.02705,191.91587419999996,0.19499999999999998,0.47000000000000003,0.41489361702127653,-0.275,0.615,0.0,0.0,0.0,0.8443,0.0,0.0,38,2,0.05263157894736842,0.6057142857142856,0.0,85,1,0.011764705882352941,0.47619047619047616,3,0.011764705882352941,0,520000
senses_,18,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4011272319050213,,534,0.0267,180.13949919999868,0.21,0.84,0.25,-0.63,0.595,0.0,0.0,0.0,0.303,0.0,0.0,11,2,0.18181818181818182,0.9545454545454546,1.0,53,0,0.0,,2,0.0,0,520000
senses_,19,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4100431522480099,,518,0.0259,183.32992280000144,0.135,0.765,0.17647058823529413,-0.63,1.02,0.0,0.0,0.0,0.4657,0.0,0.0,24,1,0.041666666666666664,1.0,1.0,76,4,0.05263157894736842,1.0,5,0.041666666666666664,0,520000
senses_,20,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41098146446723394,,512,0.0256,183.91413289999946,0.22,0.75,0.29333333333333333,-0.53,8.495,0.0,0.0,0.0,0.66465,0.0,0.0,42,2,0.047619047619047616,0.8461538461538461,0.0,90,2,0.022222222222222223,0.8055555555555556,4,0.022222222222222223,0,520000
senses_,21,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3794192973303076,,565,0.02825,181.5007631999997,0.215,0.45999999999999996,0.4673913043478261,-0.24499999999999997,1.655,0.0,0.0,0.0,0.82065,0.0,0.0,36,0,0.0,,,87,0,0.0,,0,0.0,0,520000
senses_,22,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40346021907240526,,548,0.0274,179.93144480000046,0.11499999999999999,0.515,0.2233009708737864,-0.4,3.61,0.0,0.0,0.0,0.77935,0.0,0.0,20,1,0.05,1.0,1.0,79,1,0.012658227848101266,0.625,2,0.012658227848101266,0,520000
senses_,23,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.42569661386426605,,519,0.02595,178.33499640000082,0.26,0.8200000000000001,0.3170731707317073,-0.56,1.11,0.0,0.0,0.0,0.72095,0.0,0.0,37,0,0.0,,,94,1,0.010638297872340425,0.7857142857142857,1,0.0,0,520000
senses_,24,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40508538908569336,,528,0.0264,182.17560969999977,0.17500000000000002,0.36,0.48611111111111116,-0.18499999999999997,0.855,0.0,0.0,0.0,0.76395,0.0,0.0,28,1,0.03571428571428571,0.7058823529411765,0.0,57,1,0.017543859649122806,0.782608695652174,2,0.017543859649122806,0,520000
senses_,25,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3997611218880063,,552,0.0276,179.58165829999962,0.215,0.615,0.34959349593495936,-0.4,0.69,0.0,0.0,0.0,0.34475,0.0,0.0,18,1,0.05555555555555555,0.5263157894736842,0.0,49,0,0.0,,1,0.0,0,520000
senses_,26,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41684606577902616,,501,0.02505,179.19528399999945,0.255,0.41000000000000003,0.6219512195121951,-0.15500000000000003,1.445,0.0,0.0,0.0,0.78755,0.0,0.0,42,3,0.07142857142857142,0.7142857142857143,0.0,77,1,0.012987012987012988,0.5882352941176471,4,0.012987012987012988,0,520000
senses_,27,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40693400308569827,,526,0.0263,179.86184069999945,0.2,0.605,0.3305785123966942,-0.40499999999999997,0.515,0.0,0.0,0.0,0.83525,0.0,0.0,34,9,0.2647058823529412,0.8333333333333334,0.1111111111111111,111,1,0.009009009009009009,0.375,10,0.009009009009009009,0,520000
senses_,28,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3874969604892374,,532,0.0266,182.852759899999,0.13999999999999999,0.475,0.29473684210526313,-0.33499999999999996,4.11,0.0,0.0,0.0,0.77065,0.0,0.0,25,2,0.08,0.9583333333333333,1.0,65,1,0.015384615384615385,0.7692307692307693,3,0.015384615384615385,0,520000
senses_,29,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41494928980533985,,543,0.02715,180.66685210000105,0.28500000000000003,0.835,0.3413173652694611,-0.5499999999999999,1.03,0.0,0.0,0.0,0.95465,0.0,0.0,56,11,0.19642857142857142,0.8571428571428571,0.36363636363636365,157,4,0.025477707006369428,0.28826530612244894,15,0.025477707006369428,0,520000
senses_,30,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3897523481494454,,552,0.0276,179.29740329999913,0.375,0.35500000000000004,1.056338028169014,0.019999999999999962,4.34,0.0,0.0,0.0,0.7355,0.0,0.0,42,2,0.047619047619047616,0.5532407407407407,0.0,57,2,0.03508771929824561,0.7670940170940171,4,0.03508771929824561,0,520000
senses_,31,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4025599851271241,,543,0.02715,179.21703049999996,0.27999999999999997,0.32,0.8749999999999999,-0.040000000000000036,1.765,0.0,0.0,0.0,0.7546,0.0,0.0,35,2,0.05714285714285714,1.0,1.0,56,0,0.0,,2,0.0,0,520000
senses_,32,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40803469385165886,,516,0.0258,179.00728960000015,0.13999999999999999,1.43,0.09790209790209789,-1.29,3.33,0.0,0.0,0.0,0.72145,0.0,0.0,26,1,0.038461538461538464,0.9,1.0,130,1,0.007692307692307693,0.782608695652174,2,0.007692307692307693,0,520000
senses_,33,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3934678358813056,,533,0.02665,179.3628095999993,0.325,0.42,0.7738095238095238,-0.09499999999999997,1.31,0.0,0.0,0.0,0.7033,0.0,0.0,48,1,0.020833333333333332,0.52,0.0,77,2,0.025974025974025976,0.5767263427109974,3,0.020833333333333332,0,520000
senses_,34,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4160714771612391,,527,0.02635,178.94345020000037,0.23500000000000001,0.72,0.3263888888888889,-0.485,0.655,0.0,0.0,0.0,0.835,0.0,0.0,35,2,0.05714285714285714,0.75,0.5,111,0,0.0,,2,0.0,0,520000
senses_,35,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4155968043313449,,549,0.02745,179.3206336000003,0.40499999999999997,0.9249999999999999,0.43783783783783786,-0.52,0.995,0.0,0.0,0.0,0.69825,0.0,0.0,27,2,0.07407407407407407,1.0,1.0,80,0,0.0,,2,0.0,0,520000
senses_,36,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40804432833752646,,559,0.02795,179.26887499999793,0.2,0.91,0.21978021978021978,-0.71,0.49,0.0,0.0,0.0,0.60675,0.0,0.0,25,1,0.04,0.38461538461538464,0.0,116,0,0.0,,1,0.0,0,520000
senses_,37,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4071499399246486,,552,0.0276,177.48120389999895,0.44,0.97,0.4536082474226804,-0.53,0.665,0.0,0.0,0.0,0.63655,0.0,0.0,48,1,0.020833333333333332,0.9,1.0,65,2,0.03076923076923077,0.24285714285714285,3,0.020833333333333332,0,520000
senses_,38,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.38332869517418705,,544,0.0272,177.55917730000147,0.33,0.31,1.0645161290322582,0.020000000000000018,1.04,0.0,0.0,0.0,0.60295,0.0,0.0,36,0,0.0,,,41,5,0.12195121951219512,1.0,5,0.0,0,520000
senses_,39,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.39893925005207664,,553,0.02765,177.7397005999992,0.18,0.735,0.24489795918367346,-0.5549999999999999,4.51,0.0,0.0,0.0,0.5339,0.0,0.0,21,1,0.047619047619047616,0.9090909090909091,0.0,67,0,0.0,,1,0.0,0,520000
senses_smell-vision,0,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3945943638859623,,545,0.02725,191.21312399999988,0.19499999999999998,0.45999999999999996,0.42391304347826086,-0.265,0.56,0.0,0.0,0.0,0.4327,0.0,0.0,24,3,0.125,0.7692307692307693,0.3333333333333333,68,1,0.014705882352941176,0.56,4,0.014705882352941176,0,520000
senses_smell-vision,1,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.404692620102037,,532,0.0266,191.66831180000008,0.27499999999999997,0.6,0.4583333333333333,-0.325,3.695,0.0,0.0,0.0,0.9902,0.0,0.0,52,3,0.057692307692307696,0.5294117647058824,0.0,110,1,0.00909090909090909,1.0,4,0.00909090909090909,0,520000
