config,solved_rate,solved_seeds,clean_solve_rate,clean_solve_seeds,n_seeds,sim_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort_mean,mean_comfort_median,mean_comfort_std,mean_comfort_min,mean_comfort_max,eval_deaths_mean,eval_deaths_median,eval_deaths_min,eval_deaths_max,zero_death_seeds,water_visit_pct_median,food_visit_pct_median,water_food_visit_ratio_median,water_camp_score_median,dominant_cell_pct_median,eat_rate_at_food_median,full_eat_rate_at_food_median,water_to_food_success_rate_median,water_to_food_success_count_median,water_to_food_path_efficiency_median,water_to_food_perfectish_trip_rate_median,food_to_water_success_rate_median,food_to_water_success_count_median,food_to_water_path_efficiency_median,total_successful_resource_trips_median,two_way_route_success_min_median,non_neighbor_jumps_max,run_time_seconds_mean,run_time_seconds_median,zero_death_rate,solved_ci_low,solved_ci_high
beta_floor_0,0.0,0,0.25,3,12,1000000,20,64,0.99,0.3,50000,200,500,20,0.5332048578795793,0.5345843521547375,0.050352589269407666,0.4542882467839274,0.610234790304291,234.66666666666666,225.5,167,387,0,0.49749999999999994,0.47750000000000004,0.8875160599571734,-0.07499999999999998,2.9775,0.0,0.0,0.011579651941097724,1.0,0.8636363636363636,0.5,0.00714711137581894,1.0,1.0,1.5,0.0,0,712.7874998833336,713.904636100001,0.0,0.0,0.2425007574992425
beta_floor_0p02,0.0,0,0.08333333333333333,1,12,1000000,20,64,0.99,0.3,50000,200,500,20,0.5203707118520228,0.5241751569050026,0.05787043813222096,0.3972866321745126,0.63357884632022,248.91666666666666,235.0,145,385,0,0.4625,0.1775,1.9794117647058826,0.22500000000000003,2.7800000000000002,0.0,0.0,0.0,0.0,0.7666666666666667,0.0,0.017800746482917025,1.0,0.5934343434343434,1.0,0.0,0,715.0322125750002,715.3160877999999,0.0,0.0,0.2425007574992425
